"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3068811,"November 10, 2024",Georgia,Atlanta,"1048 Conley Rd SE",1,0,0,0,0,N/A
3068593,"November 10, 2024","North Carolina",Charlotte,"1633 Eastcrest Dr",1,0,0,0,0,N/A
3069113,"November 10, 2024",Missouri,Moberly,"County Rd 2605",1,0,0,0,2,N/A
3070101,"November 10, 2024",Florida,"Vero Beach","670 23rd Pl SW",2,0,0,0,2,N/A
3068895,"November 10, 2024",Texas,Newton,"2933 US-190 W",1,0,0,0,1,N/A
3069150,"November 10, 2024",Missouri,"Saint Joseph","N 20th St and Jules St",1,0,0,0,1,N/A
3069302,"November 10, 2024",Florida,Orlando,"719 N Powers Dr",1,0,0,0,0,N/A
3070176,"November 10, 2024",California,Anaheim,"2001 W La Palma Ave",1,0,0,0,1,N/A
3068640,"November 10, 2024",Illinois,Champaign,"1200 block of Harrington Dr",0,1,1,0,0,N/A
3136083,"November 10, 2024",Texas,"San Juan","1313 Andrews St",1,0,0,1,1,N/A
3069128,"November 10, 2024",California,Bakersfield,"9000 Ming Ave",1,0,0,0,0,N/A
3068520,"November 10, 2024",Louisiana,Alexandria,"2207 E Sycamore St",1,0,0,0,0,N/A
3096944,"November 10, 2024",Texas,Houston,"9631 Jensen Dr",1,0,0,0,1,N/A
3069135,"November 10, 2024",Missouri,"Kansas City","Ewing Ave and E Truman Rd",1,1,0,0,0,N/A
3070453,"November 10, 2024","North Carolina","High Point","1800 block of Abberton Way",1,0,0,0,0,N/A
3068398,"November 10, 2024",Florida,Naples,"12725 Tamiami Trail E",1,0,0,0,1,N/A
3069535,"November 10, 2024","South Carolina","North Charleston","3855 Chestnut St",1,0,0,0,1,N/A
3068531,"November 10, 2024","New Mexico","Santa Fe","3700 block of Camino Tierra Real",1,0,0,0,1,N/A
3069491,"November 10, 2024","North Carolina",Maxton,"McCaskill Ave and E Graham St",1,0,0,0,1,N/A
3070014,"November 10, 2024","New Mexico",Albuquerque,"7011 Lomas Blvd NE",1,0,0,0,1,N/A
3068411,"November 10, 2024",Florida,Ruskin,"3000 block of Double D Ranch Trail",0,0,1,0,0,N/A
3068772,"November 10, 2024",California,Hawthorne,"3760 W El Segundo Blvd",1,0,0,0,1,N/A
3068374,"November 10, 2024",Kansas,Wichita,"2705 N Broadway St",1,0,0,0,0,N/A
3069162,"November 10, 2024",Oregon,Waldport,"1015 SE Rolph Ct",0,0,1,0,0,N/A
3068951,"November 10, 2024",Washington,Yelm,"153rd Ave SE",1,0,0,0,1,N/A
3069168,"November 10, 2024",California,Petaluma,"5100 Lakeville Hwy",1,0,0,0,1,N/A
3069670,"November 10, 2024",Idaho,Boise,"1300 block of N Liberty St",0,0,1,0,0,N/A
3068418,"November 10, 2024",Illinois,Chicago,"S Indianapolis Ave and E 100th St",1,0,0,0,0,N/A
3069449,"November 10, 2024",Pennsylvania,Philadelphia,"5400 block of Chancellor St",0,0,1,0,0,N/A
3068897,"November 10, 2024",Texas,"Corpus Christi","5000 block of Moultrie Dr",1,0,0,0,1,N/A
3069960,"November 10, 2024",California,"El Centro","1000 block of Sandalwood Dr",1,0,0,0,1,N/A
3069468,"November 10, 2024",Kentucky,Louisville,"3640 Taylor Blvd",1,0,0,0,1,N/A
3068365,"November 10, 2024",Kansas,Topeka,"1200 block of Huntoon St",1,1,0,0,2,N/A
3069278,"November 10, 2024",Indiana,Greenwood,"1100 block of Crescent Dr",1,0,0,0,1,N/A
3069101,"November 10, 2024",Illinois,Mattoon,"817 N 34th St",1,0,1,0,0,N/A
3068427,"November 10, 2024",Louisiana,Natchitoches,"500 block of Lakeview Dr",1,0,0,0,1,N/A
3068107,"November 9, 2024",Ohio,Springfield,"4400 block of Reno Rd",1,0,0,0,1,N/A
3068690,"November 9, 2024",California,Stockton,"1707 W Fremont St",1,0,0,0,1,N/A
3067816,"November 9, 2024",California,Bloomington,"18800 block of 9th St",1,0,0,0,1,N/A
3070542,"November 9, 2024","District of Columbia",Washington,"2600 block of Dunbar Rd SE",1,0,0,0,0,N/A
3068117,"November 9, 2024",Ohio,Columbus,"Walford St and Fitzroy Dr",1,1,0,0,1,N/A
3068803,"November 9, 2024",Georgia,"Atlanta (Brookhaven)","3493 Ashford Dunwoody Rd",1,0,0,0,3,N/A
3071347,"November 9, 2024","North Carolina",Durham,"800 block of Brye St",1,0,0,0,0,N/A
3068805,"November 9, 2024",Michigan,Kalamazoo,"1300 block of Portage St",1,1,0,0,1,N/A
3069356,"November 9, 2024",Michigan,"Redford Charter Township","9939 Telegraph Rd",1,0,0,0,1,N/A
3068544,"November 9, 2024",Minnesota,"Saint Paul","Bay St and Watson Ave",0,0,1,0,0,N/A
3067740,"November 9, 2024",Minnesota,Glyndon,"4600 block of 90th Ave N",1,0,0,0,0,N/A
3067938,"November 9, 2024",Tennessee,Hixson,"7420 block of Irongate Dr",1,0,0,0,0,N/A
3068467,"November 9, 2024","North Carolina",Asheville,"100 block of S French Broad Ave",1,0,0,0,1,N/A
3067834,"November 9, 2024",Maryland,Essex,"800 block of Bayner Rd",1,2,0,0,0,N/A
3068224,"November 9, 2024",Louisiana,Baker,"1020 Florida Ave",1,0,0,0,1,N/A
3068494,"November 9, 2024",Missouri,"Kansas City","2700 block of Garfield Ave",1,0,0,0,1,N/A
3068201,"November 9, 2024",Indiana,Indianapolis,"3800 W Michigan St",1,0,0,0,0,N/A
3067919,"November 9, 2024",Virginia,Roanoke,"800 block of Hunt Ave NW",1,0,0,0,1,N/A
3068167,"November 9, 2024",Indiana,"Fort Wayne","1000 block of Huestis Ave",1,0,0,0,1,N/A
3068142,"November 9, 2024",Pennsylvania,Philadelphia,"Cobbs Creek Pkwy and Whitby Ave",1,0,0,0,0,N/A
3067975,"November 9, 2024",Georgia,Atlanta,"480 Bolton Rd NW",2,0,0,0,1,N/A
3067997,"November 9, 2024",Texas,"San Antonio","18206 Blanco Rd",1,0,0,0,1,N/A
3068755,"November 9, 2024","New Jersey",Newark,"606 S 13th St",1,0,0,0,0,N/A
3068702,"November 9, 2024",California,Stockton,"Doctor MLK Jr Blvd and Aurora St S",1,0,0,0,1,N/A
3067875,"November 9, 2024",Florida,"Eagle Lake",N/A,0,0,1,0,0,N/A
3069362,"November 9, 2024","North Carolina",Sanford,"248 Saddlebrook Dr",1,0,0,0,1,N/A
3068840,"November 9, 2024","New York","Jefferson Valley","620 E Main St",1,0,1,0,0,N/A
3068760,"November 9, 2024","New Jersey",Millville,"2 E Main St",1,0,0,0,1,N/A
3068578,"November 9, 2024",Alabama,Montgomery,"2900 block of Birmingham Hwy",1,0,0,0,0,N/A
3068344,"November 9, 2024",Illinois,Chicago,"50 block of W 125th St",1,0,0,0,0,N/A
3068904,"November 9, 2024",Texas,Dallas,"1900 block of Pacific Ave",1,0,0,0,0,N/A
3068518,"November 9, 2024","District of Columbia",Washington,"5000 block of First St NW",1,0,0,0,0,N/A
3070711,"November 9, 2024",Oregon,Portland,N/A,1,0,0,0,1,N/A
3069132,"November 9, 2024",Missouri,"Kansas City","5600 block of E 69th St",1,0,0,0,0,N/A
3067889,"November 9, 2024",Texas,Houston,"6425 Westheimer Rd",1,0,0,0,0,N/A
3068424,"November 9, 2024",Tennessee,"White Pine","Beth Carr Rd",1,0,0,0,1,N/A
3068416,"November 9, 2024",Florida,Tallahassee,"Blackjack Rd",1,0,0,0,1,N/A
3067942,"November 9, 2024",Virginia,Danville,"1010 Piney Forest Rd",1,2,0,0,1,N/A
3068372,"November 9, 2024",California,"Salinas (Prunedale)","Blackie Rd and Prunedale South Rd",1,0,0,0,1,N/A
3067893,"November 9, 2024","North Carolina",Rutherfordton,"198 N Main St",1,0,0,0,1,N/A
3069233,"November 9, 2024",Oregon,Molalla,"35000 block of S Ellis Rd",1,0,0,0,1,N/A
3068813,"November 9, 2024",Maryland,Baltimore,"4200 block of Powell Ave",1,1,0,0,0,N/A
3067716,"November 9, 2024",Illinois,"Schiller Park","10200 block of W Irving Park Rd",1,0,0,0,0,N/A
3117262,"November 9, 2024","New Mexico","Belen (Rio Communities)","1700 block of Jack Nicklaus Dr",1,0,0,0,0,N/A
3068075,"November 9, 2024",Virginia,Norfolk,"1500 block of Greenleaf Dr",1,1,0,0,1,N/A
3068273,"November 9, 2024",Oregon,Roseburg,"1200 block of SE Hamilton St",1,0,0,0,1,N/A
3067665,"November 9, 2024",Missouri,"Kansas City (Raytown)","8733 E 63rd St",0,0,1,0,0,N/A
3068056,"November 9, 2024",Virginia,Christiansburg,"3800 block of Stanley Rd",0,0,1,0,0,N/A
3069518,"November 9, 2024",Indiana,Lafayette,"3217 Olympia Dr",1,0,0,0,0,N/A
3068699,"November 9, 2024",Texas,Mckinney,"Colorado St and Chestnut St",2,0,0,0,3,N/A
3068353,"November 9, 2024",Oregon,Dallas,"1400 block of Monmouth Cutoff Rd",1,0,0,0,1,N/A
3068279,"November 9, 2024",Oregon,Portland,"75 SE 146th Ave",1,0,0,1,1,N/A
3068757,"November 9, 2024",Oklahoma,"Oklahoma City (Del City)","3200 Delwood Dr",1,0,0,0,1,N/A
3068924,"November 9, 2024",Washington,Spokane,"N Lacey St and E S Riverton Ave",1,0,1,0,0,N/A
3067541,"November 9, 2024",Illinois,Chicago,"8400 block of S May St",1,0,0,0,0,N/A
3068240,"November 9, 2024",Alabama,Huntsville,"5901 University Dr",1,2,0,0,1,N/A
3068292,"November 9, 2024",Illinois,"West Chicago","700 block of W Forest Ave",2,0,0,1,2,N/A
3068115,"November 9, 2024","New York",Bronx,"601 Oak Terrace",1,0,0,0,1,N/A
3068207,"November 9, 2024",Louisiana,Lafayette,"405 E University Dr",2,2,0,0,6,N/A
3068004,"November 9, 2024",Georgia,Atlanta,"768 Pryor St SW",1,0,0,0,1,N/A
3068862,"November 9, 2024",Kentucky,Frankfort,"6670 Flat Creek Rd",1,0,0,0,1,N/A
3068282,"November 9, 2024",Illinois,"Country Club Hills","17401 Pulaski Rd",1,0,0,0,0,N/A
3073099,"November 8, 2024",Alabama,Selma,"Tremont St and Philpot Ave",1,0,0,0,0,N/A
3066705,"November 8, 2024",Michigan,Warren,"11000 block of Paige Ave",1,0,0,0,1,N/A
3067306,"November 8, 2024",Kentucky,Monticello,"1650 Old Mill Springs Rd",1,0,0,0,1,N/A
3068031,"November 8, 2024",Texas,"San Antonio","IH-35 S and Rittiman Rd",1,0,0,0,1,N/A
3067680,"November 8, 2024",Missouri,"Kansas City","E 75th St and The Paseo",1,0,0,0,1,N/A
3069540,"November 8, 2024","New York",Utica,"Faxton St",1,1,0,0,2,N/A
3067025,"November 8, 2024",Ohio,Youngstown,"2200 block of Montclair Ave",1,0,0,0,0,N/A
3066941,"November 8, 2024",Ohio,"New London","96 Clifton St",0,2,1,0,0,N/A
3067172,"November 8, 2024",Tennessee,Knoxville,"Magnolia Ave and Harrison St",1,0,0,0,0,N/A
3067914,"November 8, 2024",Kentucky,Hopkinsville,"107 N Virginia St",0,0,1,0,1,N/A
3067768,"November 8, 2024",Texas,Dallas,"300 block of S Marsalis Ave",1,0,0,0,2,N/A
3067906,"November 8, 2024","South Carolina",Gaffney,"203 3rd Ave",1,0,0,0,0,N/A
3067364,"November 8, 2024",Washington,Yakima,"N 4th St and  Erickson Ln",1,0,0,0,0,N/A
3068000,"November 8, 2024",Georgia,Norcross,"2400 Windsor Woods Ln",1,0,0,0,1,N/A
3067553,"November 8, 2024",Louisiana,Lafayette,"200 block of C O Cir",1,0,0,0,1,N/A
3067667,"November 8, 2024",Kansas,"Kansas City","N 6th St and Splitlog Ave",1,0,0,0,1,N/A
3067617,"November 8, 2024",Nevada,Gardnerville,"Short Ct and Pit Rd",0,1,1,0,0,N/A
3067275,"November 8, 2024",Ohio,Mansfield,"300 Wood St",2,0,0,0,0,N/A
3066982,"November 8, 2024",Pennsylvania,"Mount Joy","330 E Main St",2,2,1,0,0,N/A
3067770,"November 8, 2024",Texas,Dallas,"9749 Harry Hines Blvd",1,0,0,0,0,N/A
3067377,"November 8, 2024",Pennsylvania,Phoenixville,"Westhorpe Ln",1,0,0,0,1,N/A
3067057,"November 8, 2024","District of Columbia",Washington,"1310 Southern Ave SE",1,0,0,0,0,N/A
3067709,"November 8, 2024",Maryland,"District Heights","8001 Walker Mill Rd",1,0,0,0,1,N/A
3067730,"November 8, 2024",Missouri,"Saint Louis","3400 block of Klocke St",1,0,0,0,0,N/A
3066928,"November 8, 2024",Massachusetts,Boston,"204 Garfield St",1,0,0,0,1,N/A
3074916,"November 8, 2024",Florida,"Avon Park",N/A,1,0,0,0,1,N/A
3068309,"November 8, 2024",Connecticut,Hartford,"158 Magnolia St",1,0,0,0,1,N/A
3067520,"November 8, 2024",Washington,Yakima,"2204 W Nob Hill Blvd",2,0,0,2,2,N/A
3067084,"November 8, 2024",Oregon,"Central Point","357 S 4th St",1,1,0,0,1,N/A
3067578,"November 8, 2024",California,"Los Angeles","1133 W 17th St",1,0,0,0,1,N/A
3067447,"November 8, 2024",Indiana,Indianapolis,"1517 N Arlington Ave",1,0,0,0,2,N/A
3068153,"November 8, 2024",Texas,Katy,"19770 Clay Rd",1,0,1,0,0,N/A
3068139,"November 8, 2024",Pennsylvania,Philadelphia,"5000 block of N Broad St",1,0,0,0,1,N/A
3067340,"November 8, 2024","West Virginia",Salem,"1169 W Main St",1,0,0,0,0,N/A
